time UTC,port1 Contact Temperature Contact Temperature [°C],port1 Vibration Velocity RMS v-RMS X [mm/s],port1 Vibration Velocity RMS v-RMS Y [mm/s],port1 Vibration Velocity RMS v-RMS Z [mm/s]
2024-08-25T17:37:49.5390825Z,24.686105728149414,0.10704860091209412,0.09990493208169937,0.125593900680542
2024-08-25T17:37:49.789096375Z,24.686105728149414,0.11917594820261002,0.13111263513565063,0.11440642923116684
2024-08-25T17:37:50.0391Z,24.643878936767578,0.13794837892055511,0.13567979633808136,0.13958318531513214
2024-08-25T17:37:50.28908775Z,24.643878936767578,0.12953098118305206,0.11935562640428543,0.1084633320569992
2024-08-25T17:37:50.53910725Z,24.617176055908203,0.12104015797376633,0.15068694949150085,0.12960192561149597
2024-08-25T17:37:50.78908925Z,24.617176055908203,0.11840395629405975,0.16693420708179474,0.1296904981136322
2024-08-25T17:37:51.039117375Z,24.628238677978516,0.14035849273204803,0.14970578253269196,0.1432340443134308
2024-08-25T17:37:51.289172875Z,24.628238677978516,0.11585141718387604,0.11529400944709778,0.12254272401332855
2024-08-25T17:37:51.53912375Z,24.623655319213867,0.15916357934474945,0.1350211501121521,0.11378777027130127
2024-08-25T17:37:51.789089625Z,24.623655319213867,0.09594480693340302,0.14252765476703644,0.14803868532180786
2024-08-25T17:37:52.0391005Z,24.66974639892578,0.11776044219732285,0.1237323135137558,0.1199193224310875
2024-08-25T17:37:52.2890985Z,24.66974639892578,0.13174405694007874,0.1367887258529663,0.18813565373420715
2024-08-25T17:37:52.5391225Z,24.694852828979492,0.14503984153270721,0.11532476544380188,0.11668354272842407
2024-08-25T17:37:52.789135625Z,24.694852828979492,0.12207572907209396,0.11726391315460205,0.1238894984126091
2024-08-25T17:37:53.03914275Z,24.684452056884766,0.12856601178646088,0.11225385963916779,0.11770499497652054
2024-08-25T17:37:53.28912475Z,24.684452056884766,0.1376386284828186,0.10381253063678741,0.11383124440908432
2024-08-25T17:37:53.539173Z,24.732955932617188,0.14045560359954834,0.12677057087421417,0.1180795356631279
2024-08-25T17:37:53.789168875Z,24.732955932617188,0.12804050743579865,0.1312246322631836,0.14841921627521515
2024-08-25T17:37:54.0391425Z,24.757057189941406,0.1340213418006897,0.14535823464393616,0.1125648021697998
2024-08-25T17:37:54.28913475Z,24.757057189941406,0.11100475490093231,0.0984911397099495,0.12870439887046814
2024-08-25T17:37:54.539092625Z,24.702880859375,0.16494254767894745,0.1479954570531845,0.13845260441303253
2024-08-25T17:37:54.7890935Z,24.702880859375,0.1316402554512024,0.11550262570381165,0.11322972178459167
2024-08-25T17:37:55.039147875Z,24.72532081604004,0.12566488981246948,0.12096185982227325,0.13696317374706268
2024-08-25T17:37:55.289144Z,24.72532081604004,0.16248904168605804,0.1253424733877182,0.10482312738895416
2024-08-25T17:37:55.53918125Z,24.716026306152344,0.16248904168605804,0.1253424733877182,0.10482312738895416
2024-08-25T17:37:55.789210625Z,24.716026306152344,0.16950276494026184,0.16791078448295593,0.12238359451293945
2024-08-25T17:37:56.03923825Z,24.675682067871094,0.11845489591360092,0.13254223763942719,0.11619459092617035
2024-08-25T17:37:56.289205625Z,24.675682067871094,0.10689457505941391,0.12892478704452515,0.11398741602897644
2024-08-25T17:37:56.539179375Z,24.736587524414062,0.11930397152900696,0.13541673123836517,0.13888269662857056
2024-08-25T17:37:56.78913275Z,24.736587524414062,0.1158907562494278,0.13169394433498383,0.14749735593795776
2024-08-25T17:37:57.039169875Z,24.755552291870117,0.12398595362901688,0.10582296550273895,0.11341594904661179
2024-08-25T17:37:57.28913225Z,24.755552291870117,0.1402493417263031,0.14282578229904175,0.16719433665275574
2024-08-25T17:37:57.539129375Z,24.747695922851562,0.11615484207868576,0.11613953858613968,0.12154994159936905
2024-08-25T17:37:57.789111625Z,24.747695922851562,0.14968065917491913,0.13094739615917206,0.13579414784908295
2024-08-25T17:37:58.039123125Z,24.750951766967773,0.15073323249816895,0.12377553433179855,0.12925958633422852
2024-08-25T17:37:58.289144125Z,24.750951766967773,0.17089064419269562,0.1323353350162506,0.1107252836227417
2024-08-25T17:37:58.5391325Z,24.749603271484375,0.14110460877418518,0.08589792251586914,0.1587757021188736
2024-08-25T17:37:58.78911175Z,24.749603271484375,0.12117008864879608,0.14104032516479492,0.12768422067165375
2024-08-25T17:37:59.03915925Z,24.750160217285156,0.11165480315685272,0.13755489885807037,0.1306779533624649
2024-08-25T17:37:59.289112875Z,24.750160217285156,0.09790271520614624,0.1146605983376503,0.10122749209403992
2024-08-25T17:37:59.539082375Z,24.74993133544922,0.1489545702934265,0.15046413242816925,0.11670207977294922
2024-08-25T17:37:59.78906375Z,24.74993133544922,0.11634849011898041,0.1286596655845642,0.15665388107299805
2024-08-25T17:38:00.0390385Z,24.75002670288086,0.13092195987701416,0.13255739212036133,0.10596182942390442
2024-08-25T17:38:00.2890615Z,24.75002670288086,0.13488958775997162,0.14784790575504303,0.16916105151176453
